f127.0.0.1:1111,127.0.0.1:2222	10941	1
f127.0.0.1:2222,127.0.0.1:1111	10941	2	0	199	4
f127.0.0.1:2222,127.0.0.1:1111	10941	1
f127.0.0.1:1111,127.0.0.1:2222	10941	2	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	10947	1
f127.0.0.1:2222,127.0.0.1:1111	10947	2	0	199	4
f127.0.0.1:2222,127.0.0.1:1111	10947	1
f127.0.0.1:1111,127.0.0.1:2222	10947	2	200	0	3
f127.0.0.1:1111,127.0.0.1:2222	10953	1
f127.0.0.1:2222,127.0.0.1:1111	10953	2	0	199	4
f127.0.0.1:2222,127.0.0.1:1111	10953	1
f127.0.0.1:1111,127.0.0.1:2222	10953	2	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	10953	3	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	10959	2
f127.0.0.1:2222,127.0.0.1:1111	10959	3	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10959	2
f127.0.0.1:1111,127.0.0.1:2222	10959	3	222	0	3
f127.0.0.1:1111,127.0.0.1:2222	10964	2
f127.0.0.1:2222,127.0.0.1:1111	10964	3	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10965	2
f127.0.0.1:1111,127.0.0.1:2222	10965	3	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	10970	2
f127.0.0.1:2222,127.0.0.1:1111	10970	3	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10970	2
f127.0.0.1:2222,127.0.0.1:1111	10970	-1	0	204
f127.0.0.1:1111,127.0.0.1:2222	10976	1
f127.0.0.1:2222,127.0.0.1:1111	10976	2	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10976	1
f127.0.0.1:1111,127.0.0.1:2222	10976	2	224	0	3
f127.0.0.1:1111,127.0.0.1:2222	10981	1
f127.0.0.1:2222,127.0.0.1:1111	10981	2	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10982	1
f127.0.0.1:1111,127.0.0.1:2222	10982	2	205	0	3
f127.0.0.1:1111,127.0.0.1:2222	10987	1
f127.0.0.1:2222,127.0.0.1:1111	10987	2	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	10987	1
f127.0.0.1:2222,127.0.0.1:1111	10987	-1	0	204
f127.0.0.1:1111,127.0.0.1:2222	10993	0
f127.0.0.1:2222,127.0.0.1:1111	10993	1	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	10993	0
f127.0.0.1:1111,127.0.0.1:2222	10994	1	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	10994	2	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	10999	1
f127.0.0.1:2222,127.0.0.1:1111	10999	2	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	11000	1
f127.0.0.1:1111,127.0.0.1:2222	11000	2	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	11005	1
f127.0.0.1:2222,127.0.0.1:1111	11005	2	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	11005	1
f127.0.0.1:1111,127.0.0.1:2222	11005	2	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	11011	1
f127.0.0.1:2222,127.0.0.1:1111	11011	2	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	11011	1
f127.0.0.1:1111,127.0.0.1:2222	11011	2	208	0	3
f127.0.0.1:1111,127.0.0.1:2222	11016	1
f127.0.0.1:2222,127.0.0.1:1111	11016	2	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	11017	1
f127.0.0.1:1111,127.0.0.1:2222	11017	2	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	11017	1
f127.0.0.1:1111,127.0.0.1:2222	11017	-1	229	0
f127.0.0.1:1111,127.0.0.1:2222	11017	2	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	11022	1
f127.0.0.1:2222,127.0.0.1:1111	11023	2	0	210	4
f127.0.0.1:2222,127.0.0.1:1111	11023	1
f127.0.0.1:1111,127.0.0.1:2222	11023	2	231	0	3
f127.0.0.1:1111,127.0.0.1:2222	11028	1
f127.0.0.1:2222,127.0.0.1:1111	11028	2	0	210	4
f127.0.0.1:2222,127.0.0.1:1111	11028	1
f127.0.0.1:2222,127.0.0.1:1111	11028	-1	0	210
f127.0.0.1:1111,127.0.0.1:2222	11034	0
f127.0.0.1:2222,127.0.0.1:1111	11034	1	0	210	4
f127.0.0.1:2222,127.0.0.1:1111	11035	0
f127.0.0.1:1111,127.0.0.1:2222	11035	1	232	0	3
f127.0.0.1:1111,127.0.0.1:2222	11035	0
f127.0.0.1:1111,127.0.0.1:2222	11035	-1	232	0
f127.0.0.1:1111,127.0.0.1:2222	11491	1	211	0	3
f127.0.0.1:1111,127.0.0.1:2222	11497	0
f127.0.0.1:2222,127.0.0.1:1111	11497	1	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	11497	0
f127.0.0.1:1111,127.0.0.1:2222	11497	1	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	11497	2	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	11503	1
f127.0.0.1:2222,127.0.0.1:1111	11503	2	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	11503	1
f127.0.0.1:1111,127.0.0.1:2222	11503	2	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	11508	1
f127.0.0.1:2222,127.0.0.1:1111	11509	2	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	11509	1
f127.0.0.1:1111,127.0.0.1:2222	11509	2	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	11509	1
f127.0.0.1:1111,127.0.0.1:2222	11509	-1	215	0
f127.0.0.1:1111,127.0.0.1:2222	11515	0
f127.0.0.1:2222,127.0.0.1:1111	11515	1	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	11515	0
f127.0.0.1:1111,127.0.0.1:2222	11515	1	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	11521	0
f127.0.0.1:2222,127.0.0.1:1111	11521	1	0	215	4
f127.0.0.1:2222,127.0.0.1:1111	11521	0
f127.0.0.1:1111,127.0.0.1:2222	11521	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	11521	2	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	11527	1
f127.0.0.1:2222,127.0.0.1:1111	11527	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	11527	1
f127.0.0.1:2222,127.0.0.1:1111	11527	-1	0	220
f127.0.0.1:1111,127.0.0.1:2222	11533	0
f127.0.0.1:2222,127.0.0.1:1111	11533	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	11533	0
f127.0.0.1:1111,127.0.0.1:2222	11533	1	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	11539	0
f127.0.0.1:2222,127.0.0.1:1111	11539	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	11539	0
f127.0.0.1:1111,127.0.0.1:2222	11539	1	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	11545	0
f127.0.0.1:2222,127.0.0.1:1111	11545	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	11545	0
f127.0.0.1:2222,127.0.0.1:1111	11545	-1	0	220
f127.0.0.1:1111,127.0.0.1:2222	12491	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	12497	0
f127.0.0.1:2222,127.0.0.1:1111	12497	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	12497	0
f127.0.0.1:1111,127.0.0.1:2222	12497	1	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	12497	2	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	12503	1
f127.0.0.1:2222,127.0.0.1:1111	12503	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	12503	1
f127.0.0.1:2222,127.0.0.1:1111	12503	-1	0	220
f127.0.0.1:1111,127.0.0.1:2222	12509	0
f127.0.0.1:2222,127.0.0.1:1111	12509	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	12509	0
f127.0.0.1:1111,127.0.0.1:2222	12509	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	12509	0
f127.0.0.1:1111,127.0.0.1:2222	12509	-1	216	0
f127.0.0.1:1111,127.0.0.1:2222	13491	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	13491	0
f127.0.0.1:1111,127.0.0.1:2222	13491	-1	216	0
f127.0.0.1:1111,127.0.0.1:2222	14491	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	14497	0
f127.0.0.1:2222,127.0.0.1:1111	14497	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14497	0
f127.0.0.1:1111,127.0.0.1:2222	14497	1	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	14497	2	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	14503	1
f127.0.0.1:2222,127.0.0.1:1111	14503	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14503	1
f127.0.0.1:1111,127.0.0.1:2222	14504	2	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	14508	1
f127.0.0.1:2222,127.0.0.1:1111	14509	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14509	1
f127.0.0.1:2222,127.0.0.1:1111	14509	-1	0	220
f127.0.0.1:1111,127.0.0.1:2222	14515	0
f127.0.0.1:2222,127.0.0.1:1111	14515	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14515	0
f127.0.0.1:1111,127.0.0.1:2222	14515	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	14521	0
f127.0.0.1:2222,127.0.0.1:1111	14521	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14521	0
f127.0.0.1:1111,127.0.0.1:2222	14521	1	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	14522	2	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	14527	1
f127.0.0.1:2222,127.0.0.1:1111	14527	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14528	1
f127.0.0.1:1111,127.0.0.1:2222	14528	2	222	0	3
f127.0.0.1:1111,127.0.0.1:2222	14533	1
f127.0.0.1:2222,127.0.0.1:1111	14533	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14533	1
f127.0.0.1:1111,127.0.0.1:2222	14533	2	221	0	3
f127.0.0.1:1111,127.0.0.1:2222	14539	1
f127.0.0.1:2222,127.0.0.1:1111	14539	2	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	14539	1
f127.0.0.1:1111,127.0.0.1:2222	14539	2	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	14539	3	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	14544	2
f127.0.0.1:2222,127.0.0.1:1111	14544	3	0	225	4
f127.0.0.1:2222,127.0.0.1:1111	14545	2
f127.0.0.1:1111,127.0.0.1:2222	14545	3	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	14550	2
f127.0.0.1:2222,127.0.0.1:1111	14550	3	0	225	4
f127.0.0.1:2222,127.0.0.1:1111	14551	2
f127.0.0.1:1111,127.0.0.1:2222	14551	3	226	0	3
f127.0.0.1:1111,127.0.0.1:2222	14556	2
f127.0.0.1:2222,127.0.0.1:1111	14556	3	0	225	4
f127.0.0.1:2222,127.0.0.1:1111	14556	2
f127.0.0.1:2222,127.0.0.1:1111	14556	-1	0	225
f127.0.0.1:1111,127.0.0.1:2222	14561	1
f127.0.0.1:2222,127.0.0.1:1111	14562	2	0	225	4
f127.0.0.1:2222,127.0.0.1:1111	14562	1
f127.0.0.1:1111,127.0.0.1:2222	14562	2	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	14567	1
f127.0.0.1:2222,127.0.0.1:1111	14568	2	0	229	4
f127.0.0.1:2222,127.0.0.1:1111	14568	1
f127.0.0.1:1111,127.0.0.1:2222	14568	2	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	14573	1
f127.0.0.1:2222,127.0.0.1:1111	14573	2	0	229	4
f127.0.0.1:2222,127.0.0.1:1111	14573	1
f127.0.0.1:1111,127.0.0.1:2222	14573	2	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	14579	1
f127.0.0.1:2222,127.0.0.1:1111	14579	2	0	229	4
f127.0.0.1:2222,127.0.0.1:1111	14579	1
f127.0.0.1:1111,127.0.0.1:2222	14580	2	230	0	3
f127.0.0.1:1111,127.0.0.1:2222	14585	1
f127.0.0.1:2222,127.0.0.1:1111	14585	2	0	229	4
f127.0.0.1:2222,127.0.0.1:1111	14585	1
f127.0.0.1:1111,127.0.0.1:2222	14585	2	230	0	3
f127.0.0.1:1111,127.0.0.1:2222	14591	1
f127.0.0.1:2222,127.0.0.1:1111	14591	2	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14591	1
f127.0.0.1:1111,127.0.0.1:2222	14591	2	231	0	3
f127.0.0.1:1111,127.0.0.1:2222	14591	3	231	0	3
f127.0.0.1:1111,127.0.0.1:2222	14596	2
f127.0.0.1:2222,127.0.0.1:1111	14596	3	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14597	2
f127.0.0.1:1111,127.0.0.1:2222	14597	3	233	0	3
f127.0.0.1:1111,127.0.0.1:2222	14597	2
f127.0.0.1:1111,127.0.0.1:2222	14597	-1	233	0
f127.0.0.1:1111,127.0.0.1:2222	14597	3	233	0	3
f127.0.0.1:1111,127.0.0.1:2222	14602	2
f127.0.0.1:2222,127.0.0.1:1111	14602	3	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14603	2
f127.0.0.1:1111,127.0.0.1:2222	14603	3	235	0	3
f127.0.0.1:1111,127.0.0.1:2222	14608	2
f127.0.0.1:2222,127.0.0.1:1111	14608	3	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14608	2
f127.0.0.1:2222,127.0.0.1:1111	14608	-1	0	231
f127.0.0.1:1111,127.0.0.1:2222	14613	1
f127.0.0.1:2222,127.0.0.1:1111	14613	2	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14614	1
f127.0.0.1:1111,127.0.0.1:2222	14614	2	232	0	3
f127.0.0.1:1111,127.0.0.1:2222	14619	1
f127.0.0.1:2222,127.0.0.1:1111	14619	2	0	231	4
f127.0.0.1:2222,127.0.0.1:1111	14620	1
f127.0.0.1:1111,127.0.0.1:2222	14620	2	236	0	3
f127.0.0.1:1111,127.0.0.1:2222	14620	3	236	0	3
f127.0.0.1:1111,127.0.0.1:2222	14625	2
f127.0.0.1:2222,127.0.0.1:1111	14625	3	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14625	2
f127.0.0.1:1111,127.0.0.1:2222	14625	3	238	0	3
f127.0.0.1:1111,127.0.0.1:2222	14631	2
f127.0.0.1:2222,127.0.0.1:1111	14631	3	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14631	2
f127.0.0.1:1111,127.0.0.1:2222	14631	3	239	0	3
f127.0.0.1:1111,127.0.0.1:2222	14637	2
f127.0.0.1:2222,127.0.0.1:1111	14637	3	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14637	2
f127.0.0.1:1111,127.0.0.1:2222	14637	3	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	14642	2
f127.0.0.1:2222,127.0.0.1:1111	14642	3	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14642	2
f127.0.0.1:1111,127.0.0.1:2222	14643	3	234	0	3
f127.0.0.1:1111,127.0.0.1:2222	14648	2
f127.0.0.1:2222,127.0.0.1:1111	14648	3	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14648	2
f127.0.0.1:1111,127.0.0.1:2222	14648	3	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	14649	4	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	14654	3
f127.0.0.1:2222,127.0.0.1:1111	14654	4	0	233	4
f127.0.0.1:2222,127.0.0.1:1111	14654	3
f127.0.0.1:1111,127.0.0.1:2222	14654	4	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	14659	3
f127.0.0.1:2222,127.0.0.1:1111	14659	4	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14659	3
f127.0.0.1:1111,127.0.0.1:2222	14660	4	244	0	3
f127.0.0.1:1111,127.0.0.1:2222	14665	3
f127.0.0.1:2222,127.0.0.1:1111	14665	4	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14665	3
f127.0.0.1:1111,127.0.0.1:2222	14666	4	245	0	3
f127.0.0.1:1111,127.0.0.1:2222	14671	3
f127.0.0.1:2222,127.0.0.1:1111	14671	4	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14671	3
f127.0.0.1:1111,127.0.0.1:2222	14671	4	246	0	3
f127.0.0.1:1111,127.0.0.1:2222	14676	3
f127.0.0.1:2222,127.0.0.1:1111	14676	4	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14676	3
f127.0.0.1:1111,127.0.0.1:2222	14677	4	237	0	3
f127.0.0.1:1111,127.0.0.1:2222	14682	3
f127.0.0.1:2222,127.0.0.1:1111	14682	4	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14682	3
f127.0.0.1:1111,127.0.0.1:2222	14682	4	247	0	3
f127.0.0.1:1111,127.0.0.1:2222	14682	5	247	0	3
f127.0.0.1:1111,127.0.0.1:2222	14688	4
f127.0.0.1:2222,127.0.0.1:1111	14688	5	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14688	4
f127.0.0.1:1111,127.0.0.1:2222	14688	5	249	0	3
f127.0.0.1:1111,127.0.0.1:2222	14693	4
f127.0.0.1:2222,127.0.0.1:1111	14693	5	0	236	4
f127.0.0.1:2222,127.0.0.1:1111	14694	4
f127.0.0.1:1111,127.0.0.1:2222	14694	5	237	0	3
f127.0.0.1:1111,127.0.0.1:2222	14699	4
f127.0.0.1:2222,127.0.0.1:1111	14699	5	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14699	4
f127.0.0.1:1111,127.0.0.1:2222	14699	5	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	14699	6	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	14704	5
f127.0.0.1:2222,127.0.0.1:1111	14704	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14705	5
f127.0.0.1:1111,127.0.0.1:2222	14705	6	252	0	3
f127.0.0.1:1111,127.0.0.1:2222	14710	5
f127.0.0.1:2222,127.0.0.1:1111	14710	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14710	5
f127.0.0.1:1111,127.0.0.1:2222	14710	6	253	0	3
f127.0.0.1:1111,127.0.0.1:2222	14716	5
f127.0.0.1:2222,127.0.0.1:1111	14716	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14716	5
f127.0.0.1:1111,127.0.0.1:2222	14716	6	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	14721	5
f127.0.0.1:2222,127.0.0.1:1111	14721	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14722	5
f127.0.0.1:1111,127.0.0.1:2222	14722	6	254	0	3
f127.0.0.1:1111,127.0.0.1:2222	14722	7	254	0	3
f127.0.0.1:1111,127.0.0.1:2222	14727	6
f127.0.0.1:2222,127.0.0.1:1111	14727	7	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14727	6
f127.0.0.1:2222,127.0.0.1:1111	14727	-1	0	241
f127.0.0.1:1111,127.0.0.1:2222	14732	5
f127.0.0.1:2222,127.0.0.1:1111	14732	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14733	5
f127.0.0.1:1111,127.0.0.1:2222	14733	6	256	0	3
f127.0.0.1:1111,127.0.0.1:2222	14738	5
f127.0.0.1:2222,127.0.0.1:1111	14738	6	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14738	5
f127.0.0.1:2222,127.0.0.1:1111	14738	-1	0	241
f127.0.0.1:1111,127.0.0.1:2222	14743	4
f127.0.0.1:2222,127.0.0.1:1111	14743	5	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	14744	4
f127.0.0.1:1111,127.0.0.1:2222	14744	5	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	14744	4
f127.0.0.1:1111,127.0.0.1:2222	14744	-1	242	0
f127.0.0.1:1111,127.0.0.1:2222	14749	3
f127.0.0.1:2222,127.0.0.1:1111	14749	4	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14749	3
f127.0.0.1:1111,127.0.0.1:2222	14750	4	257	0	3
f127.0.0.1:1111,127.0.0.1:2222	14750	5	257	0	3
f127.0.0.1:1111,127.0.0.1:2222	14755	4
f127.0.0.1:2222,127.0.0.1:1111	14755	5	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14755	4
f127.0.0.1:1111,127.0.0.1:2222	14755	5	259	0	3
f127.0.0.1:1111,127.0.0.1:2222	14760	4
f127.0.0.1:2222,127.0.0.1:1111	14760	5	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14760	4
f127.0.0.1:2222,127.0.0.1:1111	14760	-1	0	247
f127.0.0.1:1111,127.0.0.1:2222	14766	3
f127.0.0.1:2222,127.0.0.1:1111	14766	4	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14766	3
f127.0.0.1:1111,127.0.0.1:2222	14766	4	260	0	3
f127.0.0.1:1111,127.0.0.1:2222	14772	3
f127.0.0.1:2222,127.0.0.1:1111	14772	4	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14772	3
f127.0.0.1:1111,127.0.0.1:2222	14772	4	248	0	3
f127.0.0.1:1111,127.0.0.1:2222	14777	3
f127.0.0.1:2222,127.0.0.1:1111	14777	4	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14778	3
f127.0.0.1:1111,127.0.0.1:2222	14778	4	261	0	3
f127.0.0.1:1111,127.0.0.1:2222	14778	5	261	0	3
f127.0.0.1:1111,127.0.0.1:2222	14783	4
f127.0.0.1:2222,127.0.0.1:1111	14783	5	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14783	4
f127.0.0.1:1111,127.0.0.1:2222	14783	5	263	0	3
f127.0.0.1:1111,127.0.0.1:2222	14788	4
f127.0.0.1:2222,127.0.0.1:1111	14788	5	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	14789	4
f127.0.0.1:1111,127.0.0.1:2222	14789	5	248	0	3
f127.0.0.1:1111,127.0.0.1:2222	14789	4
f127.0.0.1:1111,127.0.0.1:2222	14789	-1	248	0
f127.0.0.1:1111,127.0.0.1:2222	14794	3
f127.0.0.1:2222,127.0.0.1:1111	14794	4	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14795	3
f127.0.0.1:1111,127.0.0.1:2222	14795	4	264	0	3
f127.0.0.1:1111,127.0.0.1:2222	14795	5	264	0	3
f127.0.0.1:1111,127.0.0.1:2222	14800	4
f127.0.0.1:2222,127.0.0.1:1111	14800	5	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14800	4
f127.0.0.1:1111,127.0.0.1:2222	14800	5	266	0	3
f127.0.0.1:1111,127.0.0.1:2222	14805	4
f127.0.0.1:2222,127.0.0.1:1111	14805	5	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14806	4
f127.0.0.1:1111,127.0.0.1:2222	14806	5	267	0	3
f127.0.0.1:1111,127.0.0.1:2222	14811	4
f127.0.0.1:2222,127.0.0.1:1111	14811	5	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14811	4
f127.0.0.1:1111,127.0.0.1:2222	14811	5	251	0	3
f127.0.0.1:1111,127.0.0.1:2222	14817	4
f127.0.0.1:2222,127.0.0.1:1111	14817	5	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14817	4
f127.0.0.1:1111,127.0.0.1:2222	14817	5	268	0	3
f127.0.0.1:1111,127.0.0.1:2222	14817	6	268	0	3
f127.0.0.1:1111,127.0.0.1:2222	14817	5
f127.0.0.1:1111,127.0.0.1:2222	14817	-1	268	0
f127.0.0.1:1111,127.0.0.1:2222	14822	4
f127.0.0.1:2222,127.0.0.1:1111	14822	5	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14822	4
f127.0.0.1:2222,127.0.0.1:1111	14822	-1	0	250
f127.0.0.1:1111,127.0.0.1:2222	14828	3
f127.0.0.1:2222,127.0.0.1:1111	14828	4	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14828	3
f127.0.0.1:1111,127.0.0.1:2222	14828	4	270	0	3
f127.0.0.1:1111,127.0.0.1:2222	14833	3
f127.0.0.1:2222,127.0.0.1:1111	14833	4	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	14834	3
f127.0.0.1:1111,127.0.0.1:2222	14834	4	251	0	3
f127.0.0.1:1111,127.0.0.1:2222	14839	3
f127.0.0.1:2222,127.0.0.1:1111	14839	4	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14839	3
f127.0.0.1:1111,127.0.0.1:2222	14839	4	271	0	3
f127.0.0.1:1111,127.0.0.1:2222	14839	5	271	0	3
f127.0.0.1:1111,127.0.0.1:2222	14845	4
f127.0.0.1:2222,127.0.0.1:1111	14845	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14845	4
f127.0.0.1:1111,127.0.0.1:2222	14845	5	273	0	3
f127.0.0.1:1111,127.0.0.1:2222	14850	4
f127.0.0.1:2222,127.0.0.1:1111	14850	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14851	4
f127.0.0.1:1111,127.0.0.1:2222	14851	5	274	0	3
f127.0.0.1:1111,127.0.0.1:2222	14856	4
f127.0.0.1:2222,127.0.0.1:1111	14856	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14856	4
f127.0.0.1:1111,127.0.0.1:2222	14856	5	255	0	3
f127.0.0.1:1111,127.0.0.1:2222	14861	4
f127.0.0.1:2222,127.0.0.1:1111	14861	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14861	4
f127.0.0.1:1111,127.0.0.1:2222	14861	5	275	0	3
f127.0.0.1:1111,127.0.0.1:2222	14862	6	275	0	3
f127.0.0.1:1111,127.0.0.1:2222	14867	5
f127.0.0.1:2222,127.0.0.1:1111	14867	6	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14867	5
f127.0.0.1:1111,127.0.0.1:2222	14867	6	277	0	3
f127.0.0.1:1111,127.0.0.1:2222	14867	5
f127.0.0.1:1111,127.0.0.1:2222	14867	-1	277	0
f127.0.0.1:1111,127.0.0.1:2222	14873	4
f127.0.0.1:2222,127.0.0.1:1111	14873	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14873	4
f127.0.0.1:1111,127.0.0.1:2222	14873	5	255	0	3
f127.0.0.1:1111,127.0.0.1:2222	14878	4
f127.0.0.1:2222,127.0.0.1:1111	14878	5	0	254	4
f127.0.0.1:2222,127.0.0.1:1111	14879	4
f127.0.0.1:1111,127.0.0.1:2222	14879	5	278	0	3
f127.0.0.1:1111,127.0.0.1:2222	14879	6	278	0	3
f127.0.0.1:1111,127.0.0.1:2222	14884	5
f127.0.0.1:2222,127.0.0.1:1111	14884	6	0	257	4
f127.0.0.1:2222,127.0.0.1:1111	14884	5
f127.0.0.1:1111,127.0.0.1:2222	14884	6	280	0	3
f127.0.0.1:1111,127.0.0.1:2222	14889	5
f127.0.0.1:2222,127.0.0.1:1111	14889	6	0	257	4
f127.0.0.1:2222,127.0.0.1:1111	14889	5
f127.0.0.1:1111,127.0.0.1:2222	14889	6	281	0	3
f127.0.0.1:1111,127.0.0.1:2222	14895	5
f127.0.0.1:2222,127.0.0.1:1111	14895	6	0	257	4
f127.0.0.1:2222,127.0.0.1:1111	14895	5
f127.0.0.1:1111,127.0.0.1:2222	14895	6	282	0	3
f127.0.0.1:1111,127.0.0.1:2222	14901	5
f127.0.0.1:2222,127.0.0.1:1111	14901	6	0	257	4
